sample_id,target_name,target_score
5703,first_learning_epoch_mapped,25
5704,first_learning_epoch_mapped,25
5705,first_learning_epoch_mapped,34
5706,first_learning_epoch_mapped,43
5707,first_learning_epoch_mapped,32
5708,first_learning_epoch_mapped,32
5709,first_learning_epoch_mapped,28
5710,first_learning_epoch_mapped,35
5711,first_learning_epoch_mapped,50
5712,first_learning_epoch_mapped,38
5713,first_learning_epoch_mapped,39
5714,first_learning_epoch_mapped,2
5715,first_learning_epoch_mapped,1
5716,first_learning_epoch_mapped,34
5717,first_learning_epoch_mapped,33
5718,first_learning_epoch_mapped,51
5719,first_learning_epoch_mapped,51
5720,first_learning_epoch_mapped,25
5721,first_learning_epoch_mapped,20
5722,first_learning_epoch_mapped,1
5723,first_learning_epoch_mapped,51
5724,first_learning_epoch_mapped,26
5725,first_learning_epoch_mapped,34
5726,first_learning_epoch_mapped,43
5727,first_learning_epoch_mapped,1
5728,first_learning_epoch_mapped,48
5729,first_learning_epoch_mapped,7
5730,first_learning_epoch_mapped,4
5731,first_learning_epoch_mapped,51
5732,first_learning_epoch_mapped,34
5733,first_learning_epoch_mapped,44
5734,first_learning_epoch_mapped,33
5735,first_learning_epoch_mapped,51
5736,first_learning_epoch_mapped,40
5737,first_learning_epoch_mapped,45
5738,first_learning_epoch_mapped,33
5739,first_learning_epoch_mapped,42
5740,first_learning_epoch_mapped,51
5741,first_learning_epoch_mapped,24
5742,first_learning_epoch_mapped,49
5743,first_learning_epoch_mapped,50
5744,first_learning_epoch_mapped,29
5745,first_learning_epoch_mapped,41
5746,first_learning_epoch_mapped,42
5747,first_learning_epoch_mapped,49
5748,first_learning_epoch_mapped,51
5749,first_learning_epoch_mapped,27
5750,first_learning_epoch_mapped,51
5751,first_learning_epoch_mapped,17
5752,first_learning_epoch_mapped,32
5753,first_learning_epoch_mapped,51
5754,first_learning_epoch_mapped,51
5755,first_learning_epoch_mapped,47
5756,first_learning_epoch_mapped,40
5757,first_learning_epoch_mapped,10
5758,first_learning_epoch_mapped,3
5759,first_learning_epoch_mapped,22
5760,first_learning_epoch_mapped,47
5761,first_learning_epoch_mapped,46
5762,first_learning_epoch_mapped,37
5763,first_learning_epoch_mapped,41
5764,first_learning_epoch_mapped,34
5765,first_learning_epoch_mapped,25
5766,first_learning_epoch_mapped,44
5767,first_learning_epoch_mapped,26
5768,first_learning_epoch_mapped,4
5769,first_learning_epoch_mapped,51
5770,first_learning_epoch_mapped,30
5771,first_learning_epoch_mapped,41
5772,first_learning_epoch_mapped,33
5773,first_learning_epoch_mapped,15
5774,first_learning_epoch_mapped,51
5775,first_learning_epoch_mapped,31
5776,first_learning_epoch_mapped,48
5777,first_learning_epoch_mapped,34
5778,first_learning_epoch_mapped,48
5779,first_learning_epoch_mapped,43
5780,first_learning_epoch_mapped,51
5781,first_learning_epoch_mapped,51
5782,first_learning_epoch_mapped,51
5783,first_learning_epoch_mapped,50
5784,first_learning_epoch_mapped,49
5785,first_learning_epoch_mapped,51
5786,first_learning_epoch_mapped,20
5787,first_learning_epoch_mapped,48
5788,first_learning_epoch_mapped,50
5789,first_learning_epoch_mapped,43
5790,first_learning_epoch_mapped,49
5791,first_learning_epoch_mapped,36
5792,first_learning_epoch_mapped,2
5793,first_learning_epoch_mapped,32
5794,first_learning_epoch_mapped,46
5795,first_learning_epoch_mapped,1
5796,first_learning_epoch_mapped,4
5797,first_learning_epoch_mapped,51
5798,first_learning_epoch_mapped,43
5799,first_learning_epoch_mapped,48
5800,first_learning_epoch_mapped,50
5801,first_learning_epoch_mapped,43
5802,first_learning_epoch_mapped,46
5803,first_learning_epoch_mapped,42
5804,first_learning_epoch_mapped,37
5805,first_learning_epoch_mapped,50
5806,first_learning_epoch_mapped,50
5807,first_learning_epoch_mapped,51
5808,first_learning_epoch_mapped,36
5809,first_learning_epoch_mapped,34
5810,first_learning_epoch_mapped,7
5811,first_learning_epoch_mapped,51
5812,first_learning_epoch_mapped,12
5813,first_learning_epoch_mapped,46
5814,first_learning_epoch_mapped,45
5815,first_learning_epoch_mapped,33
5816,first_learning_epoch_mapped,36
5817,first_learning_epoch_mapped,37
5818,first_learning_epoch_mapped,4
5819,first_learning_epoch_mapped,40
5820,first_learning_epoch_mapped,51
5821,first_learning_epoch_mapped,26
5822,first_learning_epoch_mapped,29
5823,first_learning_epoch_mapped,18
5824,first_learning_epoch_mapped,33
5825,first_learning_epoch_mapped,51
5826,first_learning_epoch_mapped,51
5827,first_learning_epoch_mapped,42
5828,first_learning_epoch_mapped,31
5829,first_learning_epoch_mapped,51
5830,first_learning_epoch_mapped,33
5831,first_learning_epoch_mapped,21
5832,first_learning_epoch_mapped,45
5833,first_learning_epoch_mapped,28
5834,first_learning_epoch_mapped,50
5835,first_learning_epoch_mapped,41
5836,first_learning_epoch_mapped,30
5837,first_learning_epoch_mapped,50
5838,first_learning_epoch_mapped,30
5839,first_learning_epoch_mapped,51
5840,first_learning_epoch_mapped,32
5841,first_learning_epoch_mapped,51
5842,first_learning_epoch_mapped,30
5843,first_learning_epoch_mapped,46
5844,first_learning_epoch_mapped,51
5845,first_learning_epoch_mapped,37
5846,first_learning_epoch_mapped,32
5847,first_learning_epoch_mapped,47
5848,first_learning_epoch_mapped,38
5849,first_learning_epoch_mapped,51
5850,first_learning_epoch_mapped,30
5851,first_learning_epoch_mapped,37
5852,first_learning_epoch_mapped,44
5853,first_learning_epoch_mapped,51
5854,first_learning_epoch_mapped,10
5855,first_learning_epoch_mapped,51
5856,first_learning_epoch_mapped,35
5857,first_learning_epoch_mapped,21
5858,first_learning_epoch_mapped,42
5859,first_learning_epoch_mapped,30
5860,first_learning_epoch_mapped,28
5861,first_learning_epoch_mapped,47
5862,first_learning_epoch_mapped,51
5863,first_learning_epoch_mapped,35
5864,first_learning_epoch_mapped,8
5865,first_learning_epoch_mapped,42
5866,first_learning_epoch_mapped,29
5867,first_learning_epoch_mapped,43
5868,first_learning_epoch_mapped,40
5869,first_learning_epoch_mapped,43
5870,first_learning_epoch_mapped,37
5871,first_learning_epoch_mapped,45
5872,first_learning_epoch_mapped,35
5873,first_learning_epoch_mapped,39
5874,first_learning_epoch_mapped,51
5875,first_learning_epoch_mapped,34
5876,first_learning_epoch_mapped,46
5877,first_learning_epoch_mapped,33
5878,first_learning_epoch_mapped,48
5879,first_learning_epoch_mapped,31
5880,first_learning_epoch_mapped,46
5881,first_learning_epoch_mapped,27
5882,first_learning_epoch_mapped,28
5883,first_learning_epoch_mapped,37
5884,first_learning_epoch_mapped,51
5885,first_learning_epoch_mapped,40
5886,first_learning_epoch_mapped,16
5887,first_learning_epoch_mapped,28
5888,first_learning_epoch_mapped,1
5889,first_learning_epoch_mapped,35
5890,first_learning_epoch_mapped,51
5891,first_learning_epoch_mapped,51
5892,first_learning_epoch_mapped,32
5893,first_learning_epoch_mapped,51
5894,first_learning_epoch_mapped,8
5895,first_learning_epoch_mapped,50
5896,first_learning_epoch_mapped,34
5897,first_learning_epoch_mapped,33
5898,first_learning_epoch_mapped,49
5899,first_learning_epoch_mapped,51
5900,first_learning_epoch_mapped,10
5901,first_learning_epoch_mapped,30
5902,first_learning_epoch_mapped,33
5903,first_learning_epoch_mapped,42
5904,first_learning_epoch_mapped,2
5905,first_learning_epoch_mapped,39
5906,first_learning_epoch_mapped,51
5907,first_learning_epoch_mapped,38
5908,first_learning_epoch_mapped,38
5909,first_learning_epoch_mapped,50
5910,first_learning_epoch_mapped,31
5911,first_learning_epoch_mapped,48
5912,first_learning_epoch_mapped,34
5913,first_learning_epoch_mapped,48
5914,first_learning_epoch_mapped,42
5915,first_learning_epoch_mapped,33
5916,first_learning_epoch_mapped,42
5917,first_learning_epoch_mapped,32
5918,first_learning_epoch_mapped,18
5919,first_learning_epoch_mapped,51
5920,first_learning_epoch_mapped,51
5921,first_learning_epoch_mapped,50
5922,first_learning_epoch_mapped,35
5923,first_learning_epoch_mapped,42
5924,first_learning_epoch_mapped,40
5925,first_learning_epoch_mapped,34
5926,first_learning_epoch_mapped,35
5927,first_learning_epoch_mapped,51
5928,first_learning_epoch_mapped,34
5929,first_learning_epoch_mapped,1
5930,first_learning_epoch_mapped,31
5931,first_learning_epoch_mapped,37
5932,first_learning_epoch_mapped,23
5933,first_learning_epoch_mapped,42
5934,first_learning_epoch_mapped,2
5935,first_learning_epoch_mapped,2
5936,first_learning_epoch_mapped,32
5937,first_learning_epoch_mapped,33
5938,first_learning_epoch_mapped,33
5939,first_learning_epoch_mapped,26
5940,first_learning_epoch_mapped,2
5941,first_learning_epoch_mapped,32
5942,first_learning_epoch_mapped,32
5943,first_learning_epoch_mapped,51
5944,first_learning_epoch_mapped,24
5945,first_learning_epoch_mapped,3
5946,first_learning_epoch_mapped,14
5947,first_learning_epoch_mapped,51
5948,first_learning_epoch_mapped,47
5949,first_learning_epoch_mapped,51
5950,first_learning_epoch_mapped,40
5951,first_learning_epoch_mapped,46
5952,first_learning_epoch_mapped,32
5953,first_learning_epoch_mapped,32
5954,first_learning_epoch_mapped,2
5955,first_learning_epoch_mapped,38
5956,first_learning_epoch_mapped,43
5957,first_learning_epoch_mapped,18
5958,first_learning_epoch_mapped,33
5959,first_learning_epoch_mapped,39
5960,first_learning_epoch_mapped,51
5961,first_learning_epoch_mapped,48
5962,first_learning_epoch_mapped,28
5963,first_learning_epoch_mapped,51
5964,first_learning_epoch_mapped,51
5965,first_learning_epoch_mapped,51
5966,first_learning_epoch_mapped,11
5967,first_learning_epoch_mapped,46
5968,first_learning_epoch_mapped,31
5969,first_learning_epoch_mapped,46
5970,first_learning_epoch_mapped,50
5971,first_learning_epoch_mapped,34
5972,first_learning_epoch_mapped,29
5973,first_learning_epoch_mapped,40
5974,first_learning_epoch_mapped,46
5975,first_learning_epoch_mapped,26
5976,first_learning_epoch_mapped,3
5977,first_learning_epoch_mapped,33
5978,first_learning_epoch_mapped,46
5979,first_learning_epoch_mapped,9
5980,first_learning_epoch_mapped,42
5981,first_learning_epoch_mapped,50
5982,first_learning_epoch_mapped,34
5983,first_learning_epoch_mapped,28
5984,first_learning_epoch_mapped,51
5985,first_learning_epoch_mapped,51
5986,first_learning_epoch_mapped,32
5987,first_learning_epoch_mapped,41
5988,first_learning_epoch_mapped,25
5989,first_learning_epoch_mapped,42
5990,first_learning_epoch_mapped,35
5991,first_learning_epoch_mapped,18
5992,first_learning_epoch_mapped,45
5993,first_learning_epoch_mapped,35
5994,first_learning_epoch_mapped,44
5995,first_learning_epoch_mapped,44
5996,first_learning_epoch_mapped,24
5997,first_learning_epoch_mapped,43
5998,first_learning_epoch_mapped,41
5999,first_learning_epoch_mapped,33
6000,first_learning_epoch_mapped,51
6001,first_learning_epoch_mapped,51
6002,first_learning_epoch_mapped,32
6003,first_learning_epoch_mapped,31
6004,first_learning_epoch_mapped,35
6005,first_learning_epoch_mapped,50
6006,first_learning_epoch_mapped,42
6007,first_learning_epoch_mapped,51
6008,first_learning_epoch_mapped,40
6009,first_learning_epoch_mapped,51
6010,first_learning_epoch_mapped,42
6011,first_learning_epoch_mapped,44
6012,first_learning_epoch_mapped,35
6013,first_learning_epoch_mapped,51
6014,first_learning_epoch_mapped,49
6015,first_learning_epoch_mapped,33
6016,first_learning_epoch_mapped,48
6017,first_learning_epoch_mapped,34
6018,first_learning_epoch_mapped,32
6019,first_learning_epoch_mapped,51
6020,first_learning_epoch_mapped,43
6021,first_learning_epoch_mapped,49
6022,first_learning_epoch_mapped,1
6023,first_learning_epoch_mapped,48
6024,first_learning_epoch_mapped,51
6025,first_learning_epoch_mapped,51
6026,first_learning_epoch_mapped,49
6027,first_learning_epoch_mapped,38
6028,first_learning_epoch_mapped,49
6029,first_learning_epoch_mapped,32
6030,first_learning_epoch_mapped,25
6031,first_learning_epoch_mapped,41
6032,first_learning_epoch_mapped,51
6033,first_learning_epoch_mapped,46
6034,first_learning_epoch_mapped,50
6035,first_learning_epoch_mapped,1
6036,first_learning_epoch_mapped,39
6037,first_learning_epoch_mapped,49
6038,first_learning_epoch_mapped,34
6039,first_learning_epoch_mapped,39
6040,first_learning_epoch_mapped,34
6041,first_learning_epoch_mapped,49
6042,first_learning_epoch_mapped,51
6043,first_learning_epoch_mapped,34
6044,first_learning_epoch_mapped,42
6045,first_learning_epoch_mapped,51
6046,first_learning_epoch_mapped,51
6047,first_learning_epoch_mapped,51
6048,first_learning_epoch_mapped,24
6049,first_learning_epoch_mapped,41
6050,first_learning_epoch_mapped,33
6051,first_learning_epoch_mapped,51
6052,first_learning_epoch_mapped,20
6053,first_learning_epoch_mapped,50
6054,first_learning_epoch_mapped,47
6055,first_learning_epoch_mapped,34
6056,first_learning_epoch_mapped,36
6057,first_learning_epoch_mapped,5
6058,first_learning_epoch_mapped,47
6059,first_learning_epoch_mapped,26
6060,first_learning_epoch_mapped,51
6061,first_learning_epoch_mapped,47
6062,first_learning_epoch_mapped,40
6063,first_learning_epoch_mapped,48
6064,first_learning_epoch_mapped,31
6065,first_learning_epoch_mapped,43
6066,first_learning_epoch_mapped,30
6067,first_learning_epoch_mapped,38
6068,first_learning_epoch_mapped,28
6069,first_learning_epoch_mapped,43
6070,first_learning_epoch_mapped,34
6071,first_learning_epoch_mapped,51
6072,first_learning_epoch_mapped,48
6073,first_learning_epoch_mapped,51
6074,first_learning_epoch_mapped,21
6075,first_learning_epoch_mapped,33
6076,first_learning_epoch_mapped,34
6077,first_learning_epoch_mapped,50
6078,first_learning_epoch_mapped,51
6079,first_learning_epoch_mapped,34
6080,first_learning_epoch_mapped,35
6081,first_learning_epoch_mapped,48
6082,first_learning_epoch_mapped,34
6083,first_learning_epoch_mapped,30
6084,first_learning_epoch_mapped,24
6085,first_learning_epoch_mapped,50
6086,first_learning_epoch_mapped,34
6087,first_learning_epoch_mapped,35
6088,first_learning_epoch_mapped,29
6089,first_learning_epoch_mapped,49
6090,first_learning_epoch_mapped,31
6091,first_learning_epoch_mapped,43
6092,first_learning_epoch_mapped,1
6093,first_learning_epoch_mapped,51
6094,first_learning_epoch_mapped,41
6095,first_learning_epoch_mapped,33
6096,first_learning_epoch_mapped,31
6097,first_learning_epoch_mapped,50
6098,first_learning_epoch_mapped,31
6099,first_learning_epoch_mapped,51
6100,first_learning_epoch_mapped,46
6101,first_learning_epoch_mapped,44
6102,first_learning_epoch_mapped,51
6103,first_learning_epoch_mapped,30
6104,first_learning_epoch_mapped,51
6105,first_learning_epoch_mapped,33
6106,first_learning_epoch_mapped,34
6107,first_learning_epoch_mapped,48
6108,first_learning_epoch_mapped,50
6109,first_learning_epoch_mapped,51
6110,first_learning_epoch_mapped,42
6111,first_learning_epoch_mapped,28
6112,first_learning_epoch_mapped,49
6113,first_learning_epoch_mapped,50
6114,first_learning_epoch_mapped,41
6115,first_learning_epoch_mapped,43
6116,first_learning_epoch_mapped,31
6117,first_learning_epoch_mapped,35
6118,first_learning_epoch_mapped,29
6119,first_learning_epoch_mapped,25
6120,first_learning_epoch_mapped,50
6121,first_learning_epoch_mapped,45
6122,first_learning_epoch_mapped,33
6123,first_learning_epoch_mapped,3
6124,first_learning_epoch_mapped,4
6125,first_learning_epoch_mapped,49
6126,first_learning_epoch_mapped,33
6127,first_learning_epoch_mapped,19
6128,first_learning_epoch_mapped,46
6129,first_learning_epoch_mapped,33
6130,first_learning_epoch_mapped,30
6131,first_learning_epoch_mapped,31
6132,first_learning_epoch_mapped,41
6133,first_learning_epoch_mapped,32
6134,first_learning_epoch_mapped,51
6135,first_learning_epoch_mapped,43
6136,first_learning_epoch_mapped,46
6137,first_learning_epoch_mapped,12
6138,first_learning_epoch_mapped,21
6139,first_learning_epoch_mapped,49
6140,first_learning_epoch_mapped,33
6141,first_learning_epoch_mapped,48
6142,first_learning_epoch_mapped,48
6143,first_learning_epoch_mapped,2
6144,first_learning_epoch_mapped,38
6145,first_learning_epoch_mapped,51
6146,first_learning_epoch_mapped,51
6147,first_learning_epoch_mapped,46
6148,first_learning_epoch_mapped,27
6149,first_learning_epoch_mapped,23
6150,first_learning_epoch_mapped,34
6151,first_learning_epoch_mapped,31
6152,first_learning_epoch_mapped,51
6153,first_learning_epoch_mapped,38
6154,first_learning_epoch_mapped,50
6155,first_learning_epoch_mapped,45
6156,first_learning_epoch_mapped,42
6157,first_learning_epoch_mapped,43
6158,first_learning_epoch_mapped,50
6159,first_learning_epoch_mapped,51
6160,first_learning_epoch_mapped,34
6161,first_learning_epoch_mapped,44
6162,first_learning_epoch_mapped,20
6163,first_learning_epoch_mapped,4
6164,first_learning_epoch_mapped,51
6165,first_learning_epoch_mapped,50
6166,first_learning_epoch_mapped,25
6167,first_learning_epoch_mapped,51
6168,first_learning_epoch_mapped,36
6169,first_learning_epoch_mapped,51
6170,first_learning_epoch_mapped,42
6171,first_learning_epoch_mapped,46
6172,first_learning_epoch_mapped,48
6173,first_learning_epoch_mapped,15
6174,first_learning_epoch_mapped,5
6175,first_learning_epoch_mapped,35
6176,first_learning_epoch_mapped,48
6177,first_learning_epoch_mapped,47
6178,first_learning_epoch_mapped,25
6179,first_learning_epoch_mapped,5
6180,first_learning_epoch_mapped,50
6181,first_learning_epoch_mapped,32
6182,first_learning_epoch_mapped,51
6183,first_learning_epoch_mapped,48
6184,first_learning_epoch_mapped,30
6185,first_learning_epoch_mapped,40
6186,first_learning_epoch_mapped,11
6187,first_learning_epoch_mapped,33
6188,first_learning_epoch_mapped,51
6189,first_learning_epoch_mapped,43
6190,first_learning_epoch_mapped,42
6191,first_learning_epoch_mapped,51
6192,first_learning_epoch_mapped,17
6193,first_learning_epoch_mapped,41
6194,first_learning_epoch_mapped,31
6195,first_learning_epoch_mapped,21
6196,first_learning_epoch_mapped,43
6197,first_learning_epoch_mapped,10
6198,first_learning_epoch_mapped,43
6199,first_learning_epoch_mapped,33
6200,first_learning_epoch_mapped,51
6201,first_learning_epoch_mapped,33
6202,first_learning_epoch_mapped,26
6203,first_learning_epoch_mapped,50
6204,first_learning_epoch_mapped,51
6205,first_learning_epoch_mapped,50
6206,first_learning_epoch_mapped,41
6207,first_learning_epoch_mapped,48
6208,first_learning_epoch_mapped,49
6209,first_learning_epoch_mapped,51
6210,first_learning_epoch_mapped,51
6211,first_learning_epoch_mapped,51
6212,first_learning_epoch_mapped,50
6213,first_learning_epoch_mapped,42
6214,first_learning_epoch_mapped,50
6215,first_learning_epoch_mapped,42
6216,first_learning_epoch_mapped,50
6217,first_learning_epoch_mapped,51
6218,first_learning_epoch_mapped,32
6219,first_learning_epoch_mapped,51
6220,first_learning_epoch_mapped,51
6221,first_learning_epoch_mapped,39
6222,first_learning_epoch_mapped,42
6223,first_learning_epoch_mapped,51
6224,first_learning_epoch_mapped,25
6225,first_learning_epoch_mapped,51
6226,first_learning_epoch_mapped,33
6227,first_learning_epoch_mapped,29
6228,first_learning_epoch_mapped,48
6229,first_learning_epoch_mapped,27
6230,first_learning_epoch_mapped,13
6231,first_learning_epoch_mapped,48
6232,first_learning_epoch_mapped,51
6233,first_learning_epoch_mapped,51
6234,first_learning_epoch_mapped,44
6235,first_learning_epoch_mapped,51
6236,first_learning_epoch_mapped,39
6237,first_learning_epoch_mapped,41
6238,first_learning_epoch_mapped,51
6239,first_learning_epoch_mapped,41
6240,first_learning_epoch_mapped,35
6241,first_learning_epoch_mapped,34
6242,first_learning_epoch_mapped,49
6243,first_learning_epoch_mapped,32
6244,first_learning_epoch_mapped,27
6245,first_learning_epoch_mapped,33
6246,first_learning_epoch_mapped,44
6247,first_learning_epoch_mapped,31
6248,first_learning_epoch_mapped,47
6249,first_learning_epoch_mapped,45
6250,first_learning_epoch_mapped,27
6251,first_learning_epoch_mapped,42
6252,first_learning_epoch_mapped,17
6253,first_learning_epoch_mapped,27
6254,first_learning_epoch_mapped,51
6255,first_learning_epoch_mapped,32
6256,first_learning_epoch_mapped,51
6257,first_learning_epoch_mapped,32
6258,first_learning_epoch_mapped,49
6259,first_learning_epoch_mapped,42
6260,first_learning_epoch_mapped,42
6261,first_learning_epoch_mapped,48
6262,first_learning_epoch_mapped,49
6263,first_learning_epoch_mapped,39
6264,first_learning_epoch_mapped,48
6265,first_learning_epoch_mapped,40
6266,first_learning_epoch_mapped,34
6267,first_learning_epoch_mapped,35
6268,first_learning_epoch_mapped,45
6269,first_learning_epoch_mapped,29
6270,first_learning_epoch_mapped,34
6271,first_learning_epoch_mapped,51
6272,first_learning_epoch_mapped,31
6273,first_learning_epoch_mapped,50
6274,first_learning_epoch_mapped,51
6275,first_learning_epoch_mapped,2
6276,first_learning_epoch_mapped,39
6277,first_learning_epoch_mapped,20
6278,first_learning_epoch_mapped,34
6279,first_learning_epoch_mapped,34
6280,first_learning_epoch_mapped,17
6281,first_learning_epoch_mapped,34
6282,first_learning_epoch_mapped,40
6283,first_learning_epoch_mapped,34
6284,first_learning_epoch_mapped,38
6285,first_learning_epoch_mapped,33
6286,first_learning_epoch_mapped,49
6287,first_learning_epoch_mapped,35
6288,first_learning_epoch_mapped,51
6289,first_learning_epoch_mapped,25
6290,first_learning_epoch_mapped,31
6291,first_learning_epoch_mapped,38
6292,first_learning_epoch_mapped,51
6293,first_learning_epoch_mapped,31
6294,first_learning_epoch_mapped,30
6295,first_learning_epoch_mapped,2
6296,first_learning_epoch_mapped,51
6297,first_learning_epoch_mapped,51
6298,first_learning_epoch_mapped,47
6299,first_learning_epoch_mapped,50
6300,first_learning_epoch_mapped,34
6301,first_learning_epoch_mapped,51
6302,first_learning_epoch_mapped,18
6303,first_learning_epoch_mapped,45
6304,first_learning_epoch_mapped,37
6305,first_learning_epoch_mapped,39
6306,first_learning_epoch_mapped,51
6307,first_learning_epoch_mapped,50
6308,first_learning_epoch_mapped,5
6309,first_learning_epoch_mapped,40
6310,first_learning_epoch_mapped,2
6311,first_learning_epoch_mapped,50
6312,first_learning_epoch_mapped,48
6313,first_learning_epoch_mapped,10
6314,first_learning_epoch_mapped,35
6315,first_learning_epoch_mapped,47
6316,first_learning_epoch_mapped,51
6317,first_learning_epoch_mapped,44
6318,first_learning_epoch_mapped,34
6319,first_learning_epoch_mapped,51
6320,first_learning_epoch_mapped,42
6321,first_learning_epoch_mapped,48
6322,first_learning_epoch_mapped,34
6323,first_learning_epoch_mapped,49
6324,first_learning_epoch_mapped,34
6325,first_learning_epoch_mapped,49
6326,first_learning_epoch_mapped,32
6327,first_learning_epoch_mapped,34
6328,first_learning_epoch_mapped,13
6329,first_learning_epoch_mapped,42
6330,first_learning_epoch_mapped,2
6331,first_learning_epoch_mapped,51
6332,first_learning_epoch_mapped,36
6333,first_learning_epoch_mapped,34
6334,first_learning_epoch_mapped,50
6335,first_learning_epoch_mapped,31
6336,first_learning_epoch_mapped,48
6337,first_learning_epoch_mapped,47
6338,first_learning_epoch_mapped,37
6339,first_learning_epoch_mapped,50
6340,first_learning_epoch_mapped,35
6341,first_learning_epoch_mapped,29
6342,first_learning_epoch_mapped,51
6343,first_learning_epoch_mapped,31
6344,first_learning_epoch_mapped,47
6345,first_learning_epoch_mapped,34
6346,first_learning_epoch_mapped,28
6347,first_learning_epoch_mapped,37
6348,first_learning_epoch_mapped,36
6349,first_learning_epoch_mapped,51
6350,first_learning_epoch_mapped,51
6351,first_learning_epoch_mapped,30
6352,first_learning_epoch_mapped,39
6353,first_learning_epoch_mapped,34
6354,first_learning_epoch_mapped,51
6355,first_learning_epoch_mapped,28
6356,first_learning_epoch_mapped,50
6357,first_learning_epoch_mapped,25
6358,first_learning_epoch_mapped,51
6359,first_learning_epoch_mapped,50
6360,first_learning_epoch_mapped,38
6361,first_learning_epoch_mapped,42
6362,first_learning_epoch_mapped,51
6363,first_learning_epoch_mapped,24
6364,first_learning_epoch_mapped,51
6365,first_learning_epoch_mapped,33
6366,first_learning_epoch_mapped,51
6367,first_learning_epoch_mapped,44
6368,first_learning_epoch_mapped,51
6369,first_learning_epoch_mapped,29
6370,first_learning_epoch_mapped,51
6371,first_learning_epoch_mapped,34
6372,first_learning_epoch_mapped,51
6373,first_learning_epoch_mapped,51
6374,first_learning_epoch_mapped,51
6375,first_learning_epoch_mapped,39
6376,first_learning_epoch_mapped,51
6377,first_learning_epoch_mapped,47
6378,first_learning_epoch_mapped,50
6379,first_learning_epoch_mapped,51
6380,first_learning_epoch_mapped,48
6381,first_learning_epoch_mapped,46
6382,first_learning_epoch_mapped,32
6383,first_learning_epoch_mapped,50
6384,first_learning_epoch_mapped,51
6385,first_learning_epoch_mapped,47
6386,first_learning_epoch_mapped,50
6387,first_learning_epoch_mapped,42
6388,first_learning_epoch_mapped,34
6389,first_learning_epoch_mapped,35
6390,first_learning_epoch_mapped,34
6391,first_learning_epoch_mapped,51
6392,first_learning_epoch_mapped,28
6393,first_learning_epoch_mapped,2
6394,first_learning_epoch_mapped,50
6395,first_learning_epoch_mapped,50
6396,first_learning_epoch_mapped,32
6397,first_learning_epoch_mapped,50
6398,first_learning_epoch_mapped,51
6399,first_learning_epoch_mapped,8
6400,first_learning_epoch_mapped,28
6401,first_learning_epoch_mapped,51
6402,first_learning_epoch_mapped,43
6403,first_learning_epoch_mapped,1
6404,first_learning_epoch_mapped,49
6405,first_learning_epoch_mapped,51
6406,first_learning_epoch_mapped,33
6407,first_learning_epoch_mapped,33
6408,first_learning_epoch_mapped,51
6409,first_learning_epoch_mapped,51
6410,first_learning_epoch_mapped,49
6411,first_learning_epoch_mapped,48
6412,first_learning_epoch_mapped,33
6413,first_learning_epoch_mapped,50
6414,first_learning_epoch_mapped,33
6415,first_learning_epoch_mapped,50
6416,first_learning_epoch_mapped,2
6417,first_learning_epoch_mapped,49
6418,first_learning_epoch_mapped,2
6419,first_learning_epoch_mapped,34
6420,first_learning_epoch_mapped,20
6421,first_learning_epoch_mapped,33
6422,first_learning_epoch_mapped,20
6423,first_learning_epoch_mapped,33
6424,first_learning_epoch_mapped,36
6425,first_learning_epoch_mapped,51
6426,first_learning_epoch_mapped,51
6427,first_learning_epoch_mapped,23
6428,first_learning_epoch_mapped,34
6429,first_learning_epoch_mapped,51
6430,first_learning_epoch_mapped,50
6431,first_learning_epoch_mapped,51
6432,first_learning_epoch_mapped,32
6433,first_learning_epoch_mapped,1
6434,first_learning_epoch_mapped,51
6435,first_learning_epoch_mapped,34
6436,first_learning_epoch_mapped,49
6437,first_learning_epoch_mapped,31
6438,first_learning_epoch_mapped,3
6439,first_learning_epoch_mapped,44
6440,first_learning_epoch_mapped,51
6441,first_learning_epoch_mapped,33
6442,first_learning_epoch_mapped,47
6443,first_learning_epoch_mapped,26
6444,first_learning_epoch_mapped,47
6445,first_learning_epoch_mapped,49
6446,first_learning_epoch_mapped,33
6447,first_learning_epoch_mapped,11
6448,first_learning_epoch_mapped,23
6449,first_learning_epoch_mapped,30
6450,first_learning_epoch_mapped,26
6451,first_learning_epoch_mapped,4
6452,first_learning_epoch_mapped,51
6453,first_learning_epoch_mapped,33
6454,first_learning_epoch_mapped,41
6455,first_learning_epoch_mapped,50
6456,first_learning_epoch_mapped,23
6457,first_learning_epoch_mapped,48
6458,first_learning_epoch_mapped,26
6459,first_learning_epoch_mapped,37
6460,first_learning_epoch_mapped,47
6461,first_learning_epoch_mapped,41
6462,first_learning_epoch_mapped,48
6463,first_learning_epoch_mapped,48
6464,first_learning_epoch_mapped,51
6465,first_learning_epoch_mapped,42
6466,first_learning_epoch_mapped,51
6467,first_learning_epoch_mapped,25
6468,first_learning_epoch_mapped,49
6469,first_learning_epoch_mapped,51
6470,first_learning_epoch_mapped,31
6471,first_learning_epoch_mapped,34
6472,first_learning_epoch_mapped,50
6473,first_learning_epoch_mapped,34
6474,first_learning_epoch_mapped,50
6475,first_learning_epoch_mapped,13
6476,first_learning_epoch_mapped,33
6477,first_learning_epoch_mapped,48
6478,first_learning_epoch_mapped,15
6479,first_learning_epoch_mapped,51
